집계구코드,net_node,classic_cnt,thermal_cnt,tarr,A_classic,A_thermal,A_loss,gravity_reduction
1104059030002,10117694181,94,26,72.34,110.4570419436706,31.636528197145424,78.82051374652518,71.35852305978011
1104059030001,3833145730,91,8,91.21,103.94868433984952,11.67979305881195,92.26889128103757,88.7638856297343
1104059030103,3833145714,85,8,90.59,93.72831793869747,11.662700066520106,82.06561787217737,87.5569088158095
1104059030102,8495257895,97,0,100.0,106.77943627247221,0.0,106.77943627247221,100.0
1104059030207,8214316991,71,22,69.01,83.14453593329998,25.007058241573656,58.13747769172632,69.92338947969502
1104059030205,8214317012,83,21,74.7,93.00751514250227,22.67495657129533,70.33255857120695,75.62029634212493
1104059030204,8214316859,76,14,81.58,91.71611647021872,15.407317169379226,76.3087993008395,83.20107985123623
1104059030203,8214316859,76,14,81.58,91.71611647021872,15.407317169379226,76.3087993008395,83.20107985123623
1104059030202,8214317025,85,22,74.12,99.03617429083553,25.180023790339042,73.85615050049648,74.57492277882838
1104059030201,8214316960,68,21,69.12,78.59493577675566,23.346866330637948,55.24806944611771,70.29469379941557
1104059030213,8214317072,67,12,82.09,77.53243579078337,13.725321063567641,63.807114727215726,82.29731734392482
1104059030212,8214316856,70,18,74.29,80.75840433719385,20.880391637993093,59.87801269920076,74.1446208486112
1104059030209,8214316974,73,22,69.86,87.35062315376075,25.484198741050893,61.86642441270986,70.82539560571675
1104059030208,4646012770,83,17,79.52,104.11350151065506,20.000160402901344,84.11334110775371,80.79004152899947
1104059030211,8214316979,64,21,67.19,72.81853447479526,24.050372697646793,48.768161777148464,66.97218246548017
1104059030210,8214316987,77,22,71.43,89.00944371365757,24.920441345358455,64.08900236829912,72.00247489971149
1104062010001,3807096256,69,0,100.0,83.86540446119683,0.0,83.86540446119683,100.0
1104062010003,3807096410,66,0,100.0,79.60111610279324,0.0,79.60111610279324,100.0
1104062010002,3807096449,83,0,100.0,102.21206331870661,0.0,102.21206331870661,100.0
1104062010004,3807096468,76,1,98.68,91.8595777251914,0.9982503858438916,90.86132733934751,98.9132865504452
1104062010101,3807096338,67,1,98.51,80.53039236394484,0.981459331602862,79.54893303234198,98.7812559919399
1104062020002,3807096040,57,2,96.49,71.36213494015358,2.9150943206122206,68.44704061954135,95.91506851209411
1104062020001,13233950654,67,2,97.01,79.49973346942336,2.800191702069346,76.69954176735402,96.47773447800762
1104062020201,8142947268,56,1,98.21,68.78664991268272,1.8704765843976083,66.91617332828511,97.28075638692685
1104062030003,3807096345,78,7,91.03,91.98573002502621,9.92086685556226,82.06486316946396,89.21477619097755
1104062030002,3807096351,80,6,92.5,96.25046586232031,7.465152505899751,88.78531335642056,92.24403493633149
1104062030001,7276110364,45,0,100.0,56.370664366024364,0.0,56.370664366024364,100.0
1104062030107,3807096288,80,3,96.25,95.92529014330046,2.9282228575365172,92.99706728576395,96.9473922328907
1104062030106,3807096290,81,2,97.53,99.23904144027894,1.9991355306074987,97.23990590967144,97.98553522727185
1104062030104,5062336386,72,3,95.83,90.38731504640502,2.969634839102085,87.41768020730294,96.71454469293897
1104062030102,4201516964,70,0,100.0,90.14992338634434,0.0,90.14992338634434,100.0
1104062030101,3807095985,43,3,93.02,48.32316674835038,2.710718063490381,45.61244868486,94.39043786677553
1104062030205,8168240298,61,8,86.89,74.98320267568802,11.087473077838453,63.89572959784957,85.21339088996612
1104062030204,8168240324,37,7,81.08,46.90858268040689,9.720846159137722,37.187736521269166,79.27704142040088
1104062030203,8168240316,53,8,84.91,66.35422080465372,10.707819517124307,55.646401287529415,83.86263995375963
1104062030202,3807095897,25,0,100.0,27.035787253112026,0.0,27.035787253112026,100.0
1104062030201,8168240313,40,7,82.5,51.42086521657147,9.774991892344726,41.64587332422674,80.99022283819033
1104062030303,8168240444,60,8,86.67,71.91752650220938,11.230436694948128,60.68708980726126,84.38428399702663
1104065010001,4652841537,50,6,88.0,106.75570148210687,8.322527671238976,98.4331738108679,92.20413752549422
1104065010002,4179011694,58,10,82.76,128.08491446823496,17.992411244126675,110.09250322410828,85.95274758247288
1104065010201,436839066,64,14,78.12,139.27845224816193,24.910363777978155,114.36808847018378,82.11470376365638
1104065020004,732242060,51,10,80.39,110.57936654628367,18.65222058948165,91.92714595680201,83.13227759206356
1104065020002,9081846734,51,10,80.39,114.42460730107445,19.052606303515052,95.3720009975594,83.34920542625612
1104065020003,4179011692,54,10,81.48,119.899773927664,18.55053507369519,101.34923885396881,84.52829853967297
1104065020001,8319137361,45,9,80.0,99.96034381870496,22.672171886824835,77.28817193188013,77.31883362871915
1104065020201,9497242890,46,10,78.26,103.63120152793064,25.64828819659199,77.98291333133865,75.25041896799848
1104065020202,9497242893,42,9,78.57,94.69239575068855,23.021334969120183,71.67106078156837,75.68829599608817
