집계구코드,net_node,classic_cnt,tarr_single,tarr_median,tarr_p025,tarr_p975,tarr_std,tarr_ci_width
1104058030001,1708151542,73,89.04109589041096,88.79621010443034,0.0,100.0,32.742088345005605,100.0
1104058030105,4697502660,62,90.32258064516128,90.32258064516128,0.0,98.97831424429198,29.31626001415252,98.97831424429198
1104058030104,4697502654,58,89.65517241379311,89.50106325537428,0.0,98.90785315769142,30.417447368917767,98.90785315769142
1104058030103,1708192432,56,91.07142857142857,90.75220245756098,0.0,98.86884791332326,27.801211949912084,98.86884791332326
1104058030102,8214317146,57,92.98245614035088,92.98245614035088,0.0,98.88869268677372,28.94577162888716,98.88869268677372
1104058030101,4697502644,50,92.0,92.0,0.0,98.73310966292205,28.56336075710434,98.73310966292205
1104058030106,8214317147,67,92.53731343283582,92.53731343283582,0.0,99.05455944994183,29.435303557191343,99.05455944994183
1104059010001,8598787935,75,80.0,73.80275704278401,0.0,96.13288599251078,39.15252327201512,96.13288599251078
1104059020004,3849606102,75,76.0,70.51782353784739,0.0,100.0,40.81542358700384,100.0
1104059020005,8598785464,54,77.77777777777779,72.64651357709147,0.0,95.30781356637797,37.07767006066789,95.30781356637797
1104059020002,3849606136,47,80.85106382978722,75.52610056867692,0.0,100.0,40.56899187659328,100.0
1104059020003,3849606114,53,79.24528301886792,74.01720251250829,0.0,100.0,40.25951913713436,100.0
1104059020001,3849606064,79,77.21518987341773,71.78430510078445,0.0,98.73417721518987,40.20160554345241,98.73417721518987
1104059020301,8598787931,68,76.47058823529412,71.08130031294142,0.0,96.27385194977074,37.61752057599564,96.27385194977074
1104059030002,10117694181,94,55.319148936170215,53.03702182426581,0.0,100.0,31.4141848323285,100.0
1104059030001,3833145730,91,91.20879120879121,87.86919494063805,0.0,100.0,36.05133758606988,100.0
1104059030103,3833145714,85,90.58823529411765,87.22321649381938,0.0,100.0,35.87207309066929,100.0
1104059030102,8495257895,97,100.0,100.0,0.0,100.0,29.571505120876548,100.0
1104059030101,3807096506,93,95.6989247311828,92.04670338542897,0.0,98.9247311827957,33.42373667235131,98.9247311827957
1104059030207,8214316991,71,64.7887323943662,61.89321665731378,0.0,89.29388447539762,29.579231221657974,89.29388447539762
1104059030205,8214317012,83,72.28915662650603,70.35072335675589,0.0,90.84175659943652,28.237417605630437,90.84175659943652
1104059030204,8214316859,76,60.526315789473685,56.52758867892187,0.0,89.99823418096356,33.885269371801,89.99823418096356
1104059030203,8214316859,76,60.526315789473685,56.52758867892187,0.0,89.99823418096356,33.885269371801,89.99823418096356
1104059030202,8214317025,85,70.58823529411765,68.16962803140326,0.0,91.05724467944978,29.262790354503284,91.05724467944978
1104059030201,8214316960,68,64.70588235294117,60.499608852568336,0.0,88.82155584931223,31.839928352896216,88.82155584931223
1104059030213,8214317072,67,71.64179104477611,66.97251355835478,0.0,88.65471339930197,33.98772459917902,88.65471339930197
1104059030212,8214316856,70,60.0,55.6585248514009,0.0,89.14093996790331,33.46659181719012,89.14093996790331
1104059030209,8214316974,73,64.38356164383562,60.46538906814585,0.0,89.08507280283737,31.617678895176894,89.08507280283737
1104059030208,4646012770,83,60.24096385542169,56.36409731592143,0.0,90.40012427237504,34.049517971917844,90.40012427237504
1104059030211,8214316979,64,62.5,58.44981868030506,0.0,88.12290308989424,31.328203117082566,88.12290308989424
1104059030210,8214316987,77,67.53246753246754,64.86257639830231,0.0,90.12812724354846,29.00125017024872,90.12812724354846
1104062010001,3807096256,69,100.0,94.42973563628162,0.0,100.0,40.47289509145622,100.0
1104062010003,3807096410,66,100.0,93.90568328070981,0.0,100.0,40.0712073576783,100.0
1104062010002,3807096449,83,100.0,95.04622608841632,0.0,100.0,39.354149305470436,100.0
1104062010004,3807096468,76,98.68421052631578,93.1565583440824,0.0,100.0,40.22643694535848,100.0
1104062010101,3807096338,67,98.50746268656717,93.03773763104502,0.0,100.0,39.12001477670952,100.0
1104062020002,3807096040,57,94.73684210526315,90.65970858077895,0.0,100.0,37.67364740951783,100.0
1104062020001,13233950654,67,95.52238805970148,92.72082156784867,0.0,100.0,32.28828510308648,100.0
1104062020201,8142947268,56,94.64285714285714,90.49291766257858,0.0,100.0,37.268841190718206,100.0
1104062030003,3807096345,78,91.02564102564102,86.78566341068186,0.0,98.37578161913083,36.25495964590867,98.37578161913083
1104062030002,3807096351,80,92.5,88.36602182541482,0.0,100.0,38.34197889785485,100.0
1104062030001,7276110364,45,100.0,100.0,0.0,100.0,29.571505120876548,100.0
1104062030109,3807096220,69,88.40579710144928,84.00140202316032,0.0,98.16392704771312,35.746283377982266,98.16392704771312
1104062030108,3807096262,73,89.04109589041096,84.51070884976966,0.0,98.26453378482474,36.08544773441626,98.26453378482474
1104062030107,3807096288,80,96.25,91.6691052660002,0.0,97.16638707865256,37.48309731107786,97.16638707865256
1104062030106,3807096290,81,97.53086419753086,93.00652371950636,0.0,98.76543209876543,38.45933357627463,98.76543209876543
