집계구코드,tarr_h14,residential_pop,mean_svf,mean_canopy,mean_bld_H,mean_road_W,hw_ratio,hot_link_ratio,n_links
1104066010101,78.63,80.4,0.078725,0.0,63.375,5.0,12.675,0.0,8
1104066010103,81.56,638.6,0.12032000000000001,0.0,56.36,5.1,11.2333,0.0,14
1104066010102,78.89,110.0,0.10044,0.0,51.720000000000006,5.0,10.344,0.0,10
1104066010201,69.06,5.6,0.326,0.0,17.4,6.0,2.9,0.0,2
1104066010401,77.88,1031.4,0.3665,0.00225,15.65,6.0,2.608,0.0,4
1104066010601,75.1,796.1,0.37007142857142855,0.0,17.62857142857143,6.428571428571429,3.124714285714286,0.14285714285714285,14
1104066020006,100.0,144.2,0.9633875000000001,0.033737500000000004,0.75,13.75,0.125,1.0,16
1104066020007,100.0,33.1,0.4709923076923077,0.01123846153846154,32.06153846153846,10.307692307692308,4.472538461538462,0.38461538461538464,26
1104066020004,100.0,3280.5,0.6783964601769912,0.004102654867256637,8.136283185840707,6.283185840707965,2.0206283185840705,0.6194690265486725,204
1104066020005,100.0,317.0,0.5028333333333334,0.0,9.233333333333333,5.333333333333333,1.728,0.08333333333333333,24
1104066020002,100.0,741.6,0.46265,0.0,14.9,7.5,2.0742000000000003,0.0,14
1104066020003,100.0,845.7,0.5194782608695653,0.0,9.908695652173913,5.913043478260869,1.682173913043478,0.17391304347826086,46
1104066020001,100.0,8.1,0.5588210526315789,0.0,8.631578947368421,5.631578947368421,1.6098947368421053,0.5263157894736842,38
1104066020008,100.0,124.9,0.5597590909090909,0.0,9.781818181818181,7.363636363636363,1.5566818181818183,0.22727272727272727,44
1104066020101,100.0,6.7,0.45156,0.0,16.3,7.8,2.0431999999999997,0.0,10
1104066030002,82.88,1859.5,0.618925,0.0014375,10.425,9.25,1.36375,0.5,32
1104066030001,70.42,1224.8,0.4842666666666666,0.001786111111111111,12.752777777777776,6.833333333333333,2.04875,0.19444444444444445,72
1104066030101,75.72,294.8,0.3096,0.0,18.4,6.0,3.067,0.0,2
1104067010001,57.22,1298.1,0.63408125,0.0010375,10.375,8.625,1.3225,0.625,32
1104067010003,56.22,264.3,0.53885,0.0,9.8,6.0,1.6335,0.25,8
1104067010002,62.8,708.6,0.56465,0.0,9.01,6.0,1.5016,0.6,20
1104067010101,70.87,407.5,0.36389999999999995,0.0,17.166666666666668,5.0,4.111,0.3333333333333333,6
1104067010102,66.97,16.4,0.5767,0.0,8.5,6.0,1.417,0.0,2
1104067020002,100.0,231.5,0.6164999999999999,0.0,8.788235294117648,6.882352941176471,1.313235294117647,0.7647058823529411,34
1104067020003,62.06,1228.1,0.5141666666666667,0.0,11.022222222222222,6.555555555555555,1.8073333333333332,0.3333333333333333,18
1104067020001,57.56,595.1,0.562725,0.0,9.425,6.0,1.5707499999999999,0.75,8
1104067020006,59.8,2174.7,0.5497647058823529,0.0,9.052941176470588,6.0,1.8014999999999999,0.4411764705882353,68
1104067020004,57.59,182.3,0.48616,0.0,12.233333333333333,6.4,1.9308666666666667,0.26666666666666666,30
1104067020005,61.76,1387.1,0.60352,0.0,7.9799999999999995,6.0,1.3302,0.4,10
1104067020101,63.41,1.6,0.3961,0.0,13.9,6.0,2.317,0.0,2
1104067030009,71.88,6.3,0.72775,0.0,7.941666666666666,8.75,0.9556666666666667,1.0,24
1104067030012,60.55,688.8,0.67144,0.0,8.193333333333333,7.8,1.1446,0.6666666666666666,30
1104067030011,100.0,13.7,0.73132,0.0,7.789999999999999,9.0,0.9457000000000001,1.0,20
1104067030007,98.95,518.5,0.7044142857142857,0.00020476190476190477,7.171428571428571,7.285714285714286,1.019047619047619,1.0,42
1104067030006,100.0,413.5,0.72917,0.11572500000000001,5.035,7.0,0.95405,0.55,40
1104067030005,100.0,1039.5,0.5454705882352942,0.0,10.058823529411764,7.294117647058823,1.7957058823529413,0.5294117647058824,34
1104067030004,100.0,335.8,0.666,0.0,6.75,6.0,1.1248333333333334,1.0,12
1104067030002,98.9,68.5,0.6089615384615384,0.012353846153846153,10.569230769230769,7.384615384615385,1.5546923076923078,0.6153846153846154,26
1104067030001,100.0,25.2,0.6336083333333333,0.03,7.141666666666667,6.083333333333333,1.27525,0.6666666666666666,24
1104067030008,100.0,215.4,0.6477727272727273,0.0,7.0636363636363635,6.0,1.1772727272727275,1.0,22
1104067030010,88.57,169.5,0.6071375,0.0,7.95,6.0,1.325,0.625,16
1104067030201,98.9,4.8,0.5255,0.0,9.7,6.0,1.617,0.0,2
1104067030401,82.41,458.1,0.3062,0.0,15.5,5.0,3.1,0.0,2
1104067030501,83.57,217.4,0.4363,0.0,12.4,6.0,2.067,0.0,2
1104067040006,100.0,471.5,0.68096,0.00231,7.01,6.6,1.0844999999999998,0.9,20
1104067040001,100.0,547.8,0.6516000000000001,0.0,6.966666666666666,6.0,1.161,1.0,6
1104067040002,98.96,14.7,0.6530578947368421,0.00011578947368421051,6.9526315789473685,5.947368421052632,1.1698947368421053,0.8947368421052632,38
1104067040003,98.9,623.9,0.5598875,0.0,9.3875,6.0,1.5645,0.5,16
1104067040004,98.95,25.8,0.6429,0.0,7.6909090909090905,6.545454545454546,1.2013636363636364,0.8181818181818182,22
1104067040005,100.0,988.7,0.7321454545454545,0.00046363636363636366,5.95,6.545454545454546,0.9316363636363636,1.0,44
1104067040201,98.9,405.5,0.4384,0.0,12.3,6.0,2.05,0.0,2
1104068010004,63.34,1137.7,0.5965454545454546,0.0,9.581818181818182,8.454545454545455,1.4589090909090907,0.36363636363636365,22
1104068010001,71.71,382.0,0.5931785714285714,0.0,11.078571428571427,8.357142857142858,1.4690714285714286,0.2857142857142857,28
1104068010003,65.62,220.4,0.5084,0.0,10.700000000000001,6.0,1.7832857142857144,0.14285714285714285,14
1104068010002,62.36,1925.4,0.4385044444444445,0.0,15.775555555555554,6.8,2.8109777777777776,0.26666666666666666,90
1104068010005,57.23,754.5,0.5137076923076923,0.0008923076923076922,12.992307692307692,7.923076923076923,2.1714615384615383,0.5384615384615384,26
1104068010101,56.72,502.3,0.2383,0.0,22.4,5.5,4.1,0.0,4
1104068010201,54.22,20.7,0.153,0.0,36.4,5.0,7.279999999999999,0.0,4
1104068010203,53.17,469.9,0.0859,0.0,58.0,5.0,11.6,0.0,2
1104068010202,57.31,42.6,0.26649999999999996,0.0,16.35,4.5,4.1579999999999995,0.0,4
1104068010301,67.52,10.5,0.37805,0.0,16.4,6.0,2.7335000000000003,0.0,4
1104068020002,47.36,912.3,0.3917070707070707,0.0,15.924242424242424,6.181818181818182,3.535929292929293,0.2222222222222222,198
1104068020001,48.51,10281.8,0.296505325443787,5.917159763313609e-06,28.62544378698225,6.0,7.1618224852071,0.14792899408284024,332
1104068020101,46.83,2094.6,0.1599,0.0,45.95,7.0,10.7285,0.0,8
1104068030003,54.8,897.5,0.41058124999999995,0.0,13.179166666666667,5.75,2.998375,0.16666666666666666,96
1104068030002,58.91,404.2,0.4731866666666667,0.0,11.973333333333333,6.0,1.9954666666666667,0.2,30
1104068030001,100.0,670.7,0.6214090909090909,0.0,7.890909090909091,6.2727272727272725,1.2636363636363637,1.0,22
1104068030101,58.98,3.3,0.28535,0.0,20.3,6.0,3.383,0.0,4
1104068040001,100.0,294.4,0.5075717948717949,0.0004076923076923077,11.087179487179487,6.346153846153846,2.2535897435897434,0.41025641025641024,156
1104069010009,100.0,568.9,0.637515625,0.0,7.690625,6.8125,1.2625625,0.75,64
1104069010008,100.0,733.2,0.60908,0.0,7.85,6.0,1.3083,0.7,20
1104069010006,100.0,705.7,0.6303714285714286,0.0,7.3999999999999995,6.0,1.233285714285714,1.0,14
1104069010001,50.62,347.8,0.58604,0.0,8.620000000000001,7.4,1.5388,0.6,10
1104069010003,100.0,367.5,0.5830846153846154,0.0,7.1461538461538465,5.3076923076923075,1.5812307692307692,0.8461538461538461,26
1104069010002,57.64,704.9,0.5649777777777778,0.0,9.051851851851852,6.925925925925926,1.655888888888889,0.48148148148148145,54
1104069010005,40.86,849.8,0.5529608695652174,0.0,9.078260869565218,6.913043478260869,1.798434782608696,0.5217391304347826,46
1104069010004,100.0,1046.2,0.6257,0.0,7.3933333333333335,6.2,1.3594666666666666,0.7333333333333333,30
1104069010007,100.0,454.5,0.5854199999999999,0.0,9.126666666666667,7.4,1.6469333333333334,0.6,30
1104069010012,60.74,328.9,0.5726736842105263,0.0,8.68421052631579,6.0,1.4473684210526316,0.47368421052631576,38
1104069010011,100.0,948.3,0.6395714285714286,0.0,7.414285714285714,7.0,1.3058571428571428,0.8571428571428571,14
1104069010014,100.0,197.4,0.5424,0.0,7.9,5.2,1.85,0.6,10
1104069010013,100.0,451.4,0.58526,0.0,6.94,5.2,1.4902000000000002,0.6,10
1104069010010,46.25,588.1,0.5126833333333333,0.0,11.38888888888889,7.611111111111111,2.1515555555555554,0.3888888888888889,36
1104069010101,45.52,520.4,0.4172,0.0,13.1,6.0,2.183,0.0,2
1104069010102,100.0,442.2,0.4167,0.0,13.1,6.0,2.183,0.0,2
1104069010201,45.99,431.0,0.41295000000000004,0.0,17.8,9.5,3.415,0.5,4
1104069010202,36.77,12.9,0.3943,0.0,14.05,6.0,2.3415,0.0,4
1104069020001,100.0,3.1,0.5371,0.0,9.48235294117647,6.647058823529412,1.9254705882352943,0.23529411764705882,34
1104069020004,100.0,57.5,0.5912111111111111,0.0,7.811111111111111,5.777777777777778,1.4499444444444445,0.7777777777777778,36
1104069020005,99.14,718.1,0.7669636363636364,0.0008409090909090908,6.140909090909091,10.227272727272727,0.8835909090909091,0.7272727272727273,44
1104069020002,100.0,13.8,0.6423333333333333,0.0,7.188888888888889,6.0,1.1981666666666666,0.9444444444444444,36
1104069020003,100.0,11.6,0.642230303030303,0.0,7.842424242424243,7.545454545454546,1.3394848484848485,0.7878787878787878,66
1104070010004,84.25,1294.9,0.5395092307692307,0.011064615384615385,10.663076923076924,5.846153846153846,2.304307692307692,0.35384615384615387,127
1104070010001,100.0,487.3,0.37518181818181817,0.0,28.9,6.0,6.360636363636363,0.2727272727272727,22
1104070010003,67.83,71.6,0.388908,0.04444,17.656,6.72,3.41516,0.16,50
1104070010002,100.0,3818.8,0.8412252491694352,0.00213156146179402,4.640199335548173,5.132890365448505,0.884468438538206,0.840531561461794,557
1104070020025,92.87,325.9,0.5662111111111111,0.02852222222222222,8.722222222222221,5.888888888888889,1.4807777777777777,0.4444444444444444,18
1104070020022,100.0,591.7,0.5755772727272727,0.0,8.55909090909091,5.954545454545454,1.4364545454545454,0.5,41
1104070020023,91.32,263.7,0.5850166666666666,0.0,8.333333333333334,6.0,1.389,0.6666666666666666,12
1104070020020,100.0,408.4,0.56965,0.0,8.785714285714286,6.0,1.464357142857143,0.5,25
1104070020021,92.86,433.5,0.6069615384615384,0.0,7.923076923076923,6.0,1.3204615384615386,0.6153846153846154,26
1104070020008,91.5,161.4,0.6205909090909091,0.0007818181818181818,7.636363636363637,6.0,1.2727272727272727,0.7272727272727273,22
1104070020009,91.74,1037.7,0.60609,0.0,8.02,6.0,1.3366,0.7,20
1104070020017,90.2,251.5,0.4561125,0.0040875,11.325,5.5,2.2512499999999998,0.0,16
1104070020014,93.64,224.6,0.59253,0.0,8.209999999999999,6.0,1.3683,0.6,20
1104070020015,100.0,241.6,0.7313000000000001,0.0,5.75,4.5,0.9585,0.5,4
1104070020012,100.0,706.1,0.6114125,0.0,9.495833333333334,7.375,1.7251666666666665,0.6666666666666666,48
1104070020013,91.22,200.1,0.5563727272727272,0.0016454545454545457,9.054545454545455,6.0,1.5090000000000001,0.2727272727272727,22
1104070020010,100.0,545.0,0.5607285714285715,0.0,8.985714285714286,6.0,1.4975714285714286,0.5714285714285714,14
1104070020011,100.0,292.9,0.53128,0.0,9.28,5.7,1.7765999999999997,0.3,20
1104070020024,100.0,418.2,0.8140000000000001,0.0,3.7,4.5,0.6165,1.0,4
1104070020019,100.0,498.5,0.8813875000000001,0.0,8.0,6.375,2.4541666666666666,0.9166666666666666,90
1104070020018,100.0,474.6,0.7789933333333334,0.0,3.893333333333333,6.133333333333334,0.7744666666666666,0.9333333333333333,30
1104070020006,100.0,373.3,1.0,0.0,0.0,16.0,0.0,1.0,2
1104070020007,100.0,655.6,0.60481,0.0,7.93,6.0,1.3216,0.8,20
1104070020004,100.0,196.0,0.582525,0.0,8.45,6.0,1.40825,0.75,8
1104070020005,92.53,441.8,0.5988249999999999,0.0,8.1,6.0,1.35,0.75,8
1104070020002,100.0,470.5,0.6533111111111112,0.007355555555555556,7.0,6.0,1.1665555555555556,0.8888888888888888,18
1104070020003,100.0,622.1,0.7412423076923077,0.0013576923076923076,4.957692307692308,5.0,0.9173461538461538,0.7307692307692307,52
1104070020301,89.66,124.4,0.3828666666666667,0.017566666666666664,15.6,6.0,2.6,0.0,6
1104071010001,73.73,443.2,0.5608793103448275,0.0,7.448275862068965,5.206896551724138,1.7345172413793104,0.41379310344827586,58
1104071010002,69.97,752.6,0.44998636363636363,0.0,10.181818181818182,5.090909090909091,2.2047727272727276,0.13636363636363635,44
1104071010201,73.73,291.8,0.5536,0.0,9.05,6.0,1.5085,0.5,4
1104071010303,71.45,264.8,0.2775,0.0,20.727272727272727,4.363636363636363,6.278363636363636,0.09090909090909091,22
1104071010302,73.11,668.8,0.16709166666666667,0.0,43.1,5.666666666666667,8.008333333333333,0.0,24
1104071010305,72.06,181.4,0.074225,0.0,54.75,4.0625,14.63125,0.0,32
1104071010304,74.79,482.4,0.14,0.0,47.06842105263158,5.7894736842105265,8.468473684210528,0.0,38
1104071010307,73.36,401.0,0.4583166666666667,0.0,15.416666666666666,6.083333333333333,2.720333333333333,0.25,24
1104071010306,77.66,2.3,0.39225,0.0,15.75,6.0,2.625,0.0,4
1104071010301,77.1,48.5,0.16746666666666665,0.0,38.86666666666667,6.0,6.477666666666667,0.0,6
1104071020001,68.11,338.6,0.29002608695652177,0.0,36.160869565217396,7.478260869565218,8.40795652173913,0.17391304347826086,46
1104071020002,79.51,7.2,0.41552500000000003,0.0,10.875,4.625,3.298,0.25,16
1104071020003,62.7,49.2,0.30588000000000004,0.0,16.02,5.4,3.8200000000000003,0.0,20
1104071020103,62.68,7.4,0.17913076923076923,0.0,28.376923076923074,4.230769230769231,7.258461538461538,0.0,26
1104071020106,65.03,760.8,0.05425,0.0,56.275,3.0,18.75825,0.0,8
1104071020104,67.61,1166.9,0.14899545454545454,0.0,22.936363636363637,3.090909090909091,7.521863636363636,0.0,38
1104071020105,60.43,2194.0,0.2502,0.0,21.0,4.5,5.833,0.0,4
1104071020102,67.44,472.7,0.10542,0.0,34.06,3.4,10.4626,0.0,10
1104071020204,72.73,1852.1,0.06965555555555555,0.0,56.72222222222222,3.888888888888889,15.41111111111111,0.0,18
1104071020205,74.4,796.5,0.177375,0.0,53.599999999999994,5.75,14.37175,0.0,8
1104071020202,78.74,330.3,0.14729375,0.0,41.96875,3.5625,13.591125,0.0625,26
1104071020203,69.68,201.4,0.21396666666666667,0.0,35.5,5.666666666666667,6.45,0.0,6
1104071020201,81.56,57.3,0.4863,0.0,34.48125,6.1875,9.6233125,0.5,32
1104071020208,75.93,293.0,0.20187333333333335,0.0,23.233333333333334,4.3,6.456766666666667,0.06666666666666667,54
1104071020206,71.65,2107.2,0.16787777777777776,0.0,29.255555555555556,4.444444444444445,7.268111111111111,0.0,36
1104071020207,75.69,3.9,0.2602142857142857,0.0,52.0,8.0,8.166714285714287,0.14285714285714285,14
1104071030001,69.18,7217.6,0.16659756097560974,0.00042717770034843207,42.018118466898954,4.101045296167247,12.675979094076654,0.09059233449477352,546
1104071040002,71.28,626.7,0.46870888888888884,0.0,9.92,5.511111111111111,2.123422222222222,0.2,90
1104071040003,72.37,832.8,0.4825842105263158,0.0,10.842105263157896,5.947368421052632,2.547578947368421,0.3157894736842105,38
1104071040008,71.73,368.6,0.4440411764705883,0.0,9.061764705882354,4.882352941176471,2.328147058823529,0.20588235294117646,68
1104071040009,70.25,1213.8,0.48357500000000003,0.0,12.53522727272727,6.7272727272727275,2.489909090909091,0.3068181818181818,170
1104071040010,100.0,1149.1,0.5627133333333333,0.0,7.22,5.0,1.5445333333333333,0.4,27
1104071040011,69.67,35.0,0.3358,0.0,15.66,5.4,3.0766,0.0,10
1104071040004,69.08,101.6,0.4892870967741935,0.0,12.661290322580646,5.096774193548387,2.7833225806451614,0.3548387096774194,59
1104071040005,70.95,447.7,0.5028333333333334,0.0,10.291666666666666,5.916666666666667,1.7485833333333334,0.08333333333333333,24
1104071040006,70.5,963.9,0.48124285714285714,0.0,9.607142857142858,5.285714285714286,1.8672857142857142,0.14285714285714285,28
1104071040007,100.0,595.4,0.5196823529411765,0.0,8.976470588235294,6.117647058823529,1.8687058823529412,0.4117647058823529,34
1104071040001,70.85,2385.9,0.4372913043478261,0.0010369565217391305,14.095652173913043,5.586956521739131,3.0456304347826086,0.2391304347826087,86
1104071040301,70.33,67.7,0.34845000000000004,0.0,16.475,6.0,2.746,0.0,8
1104071040302,70.0,12.0,0.2947,0.0,21.37142857142857,5.714285714285714,3.8424285714285715,0.0,14
1104072010012,100.0,61.8,0.6875666666666667,0.0,7.75,7.5,1.1158333333333335,0.8333333333333334,12
1104072010015,100.0,94.1,0.62295,0.0,7.5874999999999995,6.0,1.264625,0.75,16
1104072010014,100.0,279.0,0.672557142857143,0.0,6.628571428571428,6.0,1.1047142857142858,1.0,14
1104072010016,100.0,1364.6,0.47958,0.0,9.86,5.4,1.8834,0.2,10
1104072010009,100.0,265.5,0.7711749999999999,0.0,5.875,7.5,0.8332499999999999,1.0,8
1104072010008,100.0,543.5,0.6530190476190476,0.0,8.042857142857143,7.0,1.1732857142857143,0.9523809523809523,42
1104072010001,100.0,30.0,0.6859625,0.0,6.3999999999999995,6.0,1.06675,1.0,16
1104072010002,100.0,147.1,0.68403,0.0,7.42,7.2,1.0809,0.9,20
1104072010003,100.0,840.6,0.6819285714285714,0.0,6.6000000000000005,6.0,1.1,0.8571428571428571,14
1104072010004,100.0,1671.9,0.68975,0.0,6.300000000000001,6.0,1.05,1.0,4
1104072010005,100.0,190.3,0.50815,0.0,10.25,6.0,1.7085,0.0,4
1104072010006,100.0,1067.9,0.6687529411764706,0.002058823529411765,8.211764705882352,7.764705882352941,1.1541176470588237,0.7058823529411765,34
1104072010007,100.0,250.9,0.5996666666666667,0.0,8.200000000000001,6.0,1.3666666666666665,0.5,12
1104072010011,100.0,116.2,0.6942666666666666,0.0,6.233333333333333,6.0,1.0386666666666666,1.0,6
1104072010010,100.0,9.6,0.73609,0.0,5.529999999999999,6.0,0.9218,1.0,20
1104072010101,95.03,796.8,0.1859,0.0,31.7,6.0,5.283,0.0,2
1104072010103,100.0,474.8,0.6205666666666666,0.0,11.9,9.666666666666666,1.6566666666666665,0.6666666666666666,6
1104072010102,100.0,337.3,0.7295,0.0,5.6,6.0,0.933,1.0,2
1104072010104,95.03,754.5,0.7331,0.0064199999999999995,15.64,8.8,2.7512,0.8,10
1104072010202,95.14,277.5,0.6189,0.0,7.6,6.0,1.267,1.0,2
1104072010301,95.06,284.8,0.14853333333333335,0.0,51.0,6.666666666666667,8.555666666666667,0.0,6
1104072010302,100.0,409.2,0.4191,0.0,13.0,6.0,2.167,0.0,2
1104072010401,100.0,53.7,0.46275,0.0,11.5,6.0,1.9165,0.0,4
1104072010402,100.0,609.3,0.39142,0.0,17.580000000000002,6.0,2.93,0.0,10
1104072010501,100.0,1621.0,0.5494666666666667,0.0,10.0,6.0,1.6663333333333332,0.6666666666666666,6
1104072010502,100.0,3.1,0.5287999999999999,0.0,9.65,6.0,1.6085,0.0,8
1104072020005,100.0,273.9,0.6521666666666667,0.0,8.066666666666666,7.0,1.1796666666666666,0.6666666666666666,6
1104072020002,90.75,1352.1,0.6883571428571429,0.0,9.433333333333334,5.095238095238095,2.310285714285714,0.7619047619047619,42
1104072020003,100.0,807.2,0.6072882352941177,0.00012352941176470587,8.276470588235293,6.176470588235294,1.3493529411764706,0.5294117647058824,34
1104072020001,100.0,40.9,0.622976,0.0,8.52,6.68,1.47528,0.64,50
1104072020103,92.82,475.4,0.1434,0.0,34.5,5.0,6.9,0.0,2
1104072020101,93.35,601.0,0.65746,0.12349999999999998,7.720000000000001,7.2,1.8055999999999996,0.6,10
1104072020106,92.22,442.7,0.12028000000000001,0.0,36.6,4.4,9.39,0.0,10
1104072020107,91.02,15.7,0.1167,0.0,44.260000000000005,5.025,8.839175000000001,0.0,48
1104072020104,90.31,19.5,0.1104,0.0,45.0,5.0,9.0,0.0,20
1104072020105,91.65,327.9,0.1348,0.0,38.0,5.0,7.6,0.0,4
1104072020102,92.42,286.5,0.2473,0.0,24.5,5.166666666666667,4.841166666666666,0.0,12
1104072020201,93.43,506.7,0.34754444444444443,0.0,20.822222222222223,6.111111111111111,3.646333333333333,0.1111111111111111,18
1104072020402,98.23,1289.1,0.27071666666666666,0.0,26.03333333333333,4.166666666666667,7.656666666666666,0.0,12
1104072020403,98.0,337.8,0.0555,0.0,54.0,3.0,18.0,0.0,2
1104072020401,98.17,1026.5,0.30073333333333335,0.008233333333333334,34.833333333333336,6.666666666666667,9.077666666666666,0.3333333333333333,6
1104072020404,98.0,637.1,0.42081999999999997,0.0,26.6,4.2,8.7666,0.4,10
1104073020002,96.83,445.4,0.4328666666666667,0.0,13.4,5.916666666666667,2.2818333333333336,0.0,24
1104073020003,99.41,824.6,0.63258,0.002,10.290000000000001,8.3,1.3971,0.8,20
1104073020102,97.16,974.7,0.12256666666666667,0.0,43.13333333333333,5.0,8.626666666666667,0.0,6
1104073020103,96.44,14.9,0.0874,0.0,57.0,5.0,11.4,0.0,4
1104073020101,97.05,698.9,0.09506666666666667,0.0,53.0,5.0,10.6,0.0,6
1104073020202,93.64,95.3,0.1722,0.0,29.1,5.0,5.82,0.0,4
1104073020203,92.93,281.7,0.12493333333333334,0.0,40.0,5.0,8.0,0.0,6
1104073020201,92.54,553.9,0.11476,0.0,43.5,5.0,8.7,0.0,10
1104073020607,97.75,1210.0,0.1754,0.00785,39.6,7.0,6.231,0.0,5
1104073020604,98.05,10.3,0.36413333333333336,0.0,18.266666666666666,6.666666666666667,2.986666666666667,0.0,6
1104073020602,98.05,299.9,0.1754,0.00785,39.6,7.0,6.231,0.0,5
1104073020609,98.23,215.2,0.7134499999999999,0.0,5.9,6.0,0.9835,1.0,4
1104073030003,100.0,1247.8,0.5901764705882353,0.0,11.735294117647058,8.823529411764707,1.3998823529411764,0.5882352941176471,28
1104073030002,95.28,1430.7,0.5368625,0.0,11.025,6.5,1.85859375,0.34375,64
1104073030001,93.61,213.7,0.534875,0.0,10.525,7.0,1.6632500000000001,0.25,8
1104073030203,96.88,1339.5,0.1684,0.0,30.925,5.0,6.1850000000000005,0.0,8
1104073030202,96.35,353.0,0.13806000000000002,0.0,36.3,5.0,7.26,0.0,10
1104073030201,95.91,292.5,0.13184,0.0,37.86666666666667,5.0,7.573333333333334,0.0,38
1104073030306,92.24,2.0,0.083,0.0,60.0,5.0,12.0,0.0,2
1104073030305,92.05,80.6,0.0844,0.0,59.0,5.0,11.8,0.0,2
1104073030304,93.12,6.3,0.17155,0.0,32.8,5.0,6.5600000000000005,0.0,4
1104073030303,92.13,308.0,0.11798333333333333,0.0,47.300000000000004,5.0,9.459999999999999,0.0,12
1104073030302,92.05,1061.4,0.16975,0.0,32.4,5.0,6.48,0.0,4
1104073030301,91.32,152.7,0.28259999999999996,0.0,31.0,9.0,3.4444999999999997,0.0,4
1104073030604,94.69,184.5,0.12122000000000002,0.0,44.2,5.0,8.84,0.0,10
1104073030603,94.98,311.5,0.10529473684210526,0.0,51.526315789473685,5.0,10.305263157894737,0.0,22
1104073030602,94.33,563.6,0.10824,0.0,46.2,5.0,9.24,0.0,20
1104073040001,100.0,3098.6,0.75638125,0.005310416666666667,7.01875,5.354166666666667,1.6701458333333334,0.6666666666666666,84
1104073040201,100.0,84.6,0.595425,0.08600000000000001,16.5,8.5,2.25,0.5,8
1104073040202,100.0,7.5,0.6139,0.058899999999999994,24.0,12.0,2.0,0.5,4
1104073040301,98.51,554.3,0.1713,0.0,34.5,6.0,5.75,0.0,2
1104073040302,98.56,801.5,0.2154,0.0,28.4,6.0,4.7335,0.0,4
1104073040303,98.41,121.2,0.16110000000000002,0.0,38.0,6.0,6.3335,0.0,4
1104059030206,83.9,1199.5,0.29675,0.033072727272727274,31.136363636363637,6.090909090909091,5.787090909090909,0.09090909090909091,38
1104072020405,99.01,461.7,0.41112000000000004,0.0,34.1,4.2,11.2666,0.4,10
1104073020204,97.57,4054.1,0.5321641025641026,0.0,18.6974358974359,3.769230769230769,3.6473333333333335,0.358974358974359,72
