집계구코드,residential_pop,lon,lat,a_classic,a_thermal_h10,a_thermal_h13,a_thermal_h14,aal_h10,tarr_h10,aal_h13,tarr_h13,aal_h14,tarr_h14,category
1104067030401,458.1,127.05703599175972,37.53523581431892,80.9829,80.9829,73.3903,14.2471,0.0,0.0,7.5926,9.38,66.7358,82.41,moderate
1104067030501,217.4,127.05760165852423,37.535254667751815,87.2381,87.2381,79.2432,14.3332,0.0,0.0,7.9949,9.16,72.9049,83.57,moderate
1104067040006,471.5,127.05300394248984,37.5368058459785,92.835,92.835,81.4273,0.0,0.0,0.0,11.4077,12.29,92.835,100.0,thermal_prone
1104067040001,547.8,127.05206509010158,37.53703284444647,92.462,92.462,80.1436,0.0,0.0,0.0,12.3184,13.32,92.462,100.0,thermal_prone
1104067040002,14.7,127.05272130372607,37.53887648428726,96.2372,96.2372,84.5937,0.9999,0.0,0.0,11.6435,12.1,95.2373,98.96,moderate
1104067040003,623.9,127.05052275367478,37.53439179760168,88.869,88.869,77.6919,0.975,0.0,0.0,11.1771,12.58,87.894,98.9,moderate
1104067040004,25.8,127.05224444540876,37.53804935190181,94.7925,94.7925,81.998,1.0,0.0,0.0,12.7945,13.5,93.7925,98.95,moderate
1104067040005,988.7,127.053971138094,37.537763185102385,94.8771,94.8771,82.5222,0.0,0.0,0.0,12.3549,13.02,94.8771,100.0,thermal_prone
1104067040101,544.2,127.0519538776556,37.53357206024032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_access
1104067040201,405.5,127.05098294757715,37.536389360795425,88.869,88.869,77.6919,0.975,0.0,0.0,11.1771,12.58,87.894,98.9,moderate
1104068010004,1137.7,127.05481343450384,37.54934401532432,112.8004,112.8004,83.3692,41.356,0.0,0.0,29.4312,26.09,71.4444,63.34,thermal_robust
1104068010006,3.4,127.05628217127318,37.54663024963194,106.796,106.796,86.4766,46.2221,0.0,0.0,20.3194,19.03,60.5739,56.72,thermal_robust
1104068010001,382.0,127.05262212804357,37.54967446094849,128.7686,128.7686,79.2065,36.4228,0.0,0.0,49.5621,38.49,92.3458,71.71,thermal_robust
1104068010003,220.4,127.05340937825794,37.54886072822216,118.3431,118.3431,82.8978,40.6867,0.0,0.0,35.4453,29.95,77.6564,65.62,thermal_robust
1104068010002,1925.4,127.0535827395243,37.54653903757426,105.7374,105.7374,81.7732,39.7946,0.0,0.0,23.9642,22.66,65.9428,62.36,thermal_robust
1104068010005,754.5,127.05624152990264,37.548221002326414,101.4068,101.4068,84.6917,43.3759,0.0,0.0,16.7151,16.48,58.0309,57.23,thermal_robust
1104068010101,502.3,127.05614123792738,37.54714960855138,106.796,106.796,86.4766,46.2221,0.0,0.0,20.3194,19.03,60.5739,56.72,thermal_robust
1104068010103,573.3,127.05711693110042,37.54740903778673,97.1666,97.1666,85.665,46.1225,0.0,0.0,11.5016,11.84,51.0441,52.53,thermal_robust
1104068010102,642.1,127.05716677779964,37.54689212359867,98.2138,98.2138,87.4075,47.426,0.0,0.0,10.8063,11.0,50.7878,51.71,thermal_robust
1104068010104,386.7,127.05627292919128,37.54796042868696,101.4068,101.4068,84.6917,43.3759,0.0,0.0,16.7151,16.48,58.0309,57.23,thermal_robust
1104068010201,20.7,127.05551152024428,37.54598249091236,101.5553,101.5553,88.2862,46.4956,0.0,0.0,13.2691,13.07,55.0597,54.22,thermal_robust
1104068010203,469.9,127.05632867947811,37.54570094601138,96.5726,96.5726,87.1544,45.2224,0.0,0.0,9.4182,9.75,51.3502,53.17,thermal_robust
1104068010202,42.6,127.05602219234648,37.54659059621751,105.9464,105.9464,85.9097,45.2337,0.0,0.0,20.0367,18.91,60.7127,57.31,thermal_robust
1104068010301,10.5,127.0517533325596,37.548445635820904,128.7728,128.7728,83.317,41.8311,0.0,0.0,45.4558,35.3,86.9417,67.52,thermal_robust
1104068020002,912.3,127.06166324119248,37.54390369521867,91.3054,91.3054,85.5213,48.0613,0.0,0.0,5.7841,6.33,43.2441,47.36,thermal_robust
1104068020001,10281.8,127.06205362777476,37.546554100226544,84.5095,84.5095,81.2764,43.5176,0.0,0.0,3.2331,3.83,40.9919,48.51,thermal_robust
1104068020101,2094.6,127.06540623802624,37.545416349741906,72.5284,72.5284,69.969,38.5632,0.0,0.0,2.5594,3.53,33.9652,46.83,thermal_robust
1104068020301,219.4,127.05977211460444,37.54663600981234,91.6547,91.6547,85.2095,47.1252,0.0,0.0,6.4452,7.03,44.5295,48.58,thermal_robust
1104068030003,897.5,127.05430081380848,37.544244639008454,103.649,103.649,88.828,46.8477,0.0,0.0,14.821,14.3,56.8013,54.8,thermal_robust
1104068030002,404.2,127.05328980192913,37.5438675673003,109.4251,109.4251,88.6057,44.9592,0.0,0.0,20.8194,19.03,64.4659,58.91,thermal_robust
1104068030001,670.7,127.05078768648706,37.54464346819336,117.6455,117.6455,85.1129,0.0,0.0,0.0,32.5326,27.65,117.6455,100.0,thermal_prone
1104068030101,3.3,127.05314120009211,37.54368330519074,109.5464,109.5464,88.6522,44.9371,0.0,0.0,20.8942,19.07,64.6093,58.98,thermal_robust
1104068040001,294.4,127.06005550995236,37.54220476701404,93.4446,93.4446,87.0005,0.0,0.0,0.0,6.4441,6.9,93.4446,100.0,thermal_prone
1104069010009,568.9,127.07223355777944,37.55890835173092,18.2005,18.2005,18.1546,0.0,0.0,0.0,0.0459,0.25,18.2005,100.0,thermal_prone
1104069010008,733.2,127.06673988220216,37.55040294958318,60.0994,60.0994,56.1846,0.0,0.0,0.0,3.9148,6.51,60.0994,100.0,thermal_prone
1104069010006,705.7,127.06689102911034,37.55126570722243,53.939,53.939,51.9641,0.0,0.0,0.0,1.9749,3.66,53.939,100.0,thermal_prone
1104069010001,347.8,127.07026406441136,37.55428760820733,31.2203,31.2203,28.6143,15.4165,0.0,0.0,2.606,8.35,15.8038,50.62,thermal_robust
1104069010003,367.5,127.06574775024464,37.551530189559585,62.6926,62.6926,59.4082,0.0,0.0,0.0,3.2844,5.24,62.6926,100.0,thermal_prone
1104069010002,704.9,127.06861743971312,37.55156005346737,47.5531,47.5531,43.995,20.144,0.0,0.0,3.5581,7.48,27.4091,57.64,thermal_robust
1104069010005,849.8,127.07177709463195,37.556631558779785,24.5709,24.5709,23.2787,14.5317,0.0,0.0,1.2922,5.26,10.0392,40.86,thermal_robust
1104069010004,1046.2,127.07059193941872,37.557422473125165,24.1846,24.1846,22.2364,0.0,0.0,0.0,1.9482,8.06,24.1846,100.0,thermal_prone
1104069010007,454.5,127.0675306110452,37.5497047721624,54.7855,54.7855,52.8404,0.0,0.0,0.0,1.9451,3.55,54.7855,100.0,thermal_prone
1104069010012,328.9,127.06785815630016,37.55222364054608,50.7886,50.7886,46.5141,19.938,0.0,0.0,4.2745,8.42,30.8506,60.74,thermal_robust
1104069010011,948.3,127.06792966131816,37.5505814226924,52.8832,52.8832,49.8588,0.0,0.0,0.0,3.0244,5.72,52.8832,100.0,thermal_prone
1104069010014,197.4,127.06733919171825,37.553411990412506,42.9459,42.9459,40.0602,0.0,0.0,0.0,2.8857,6.72,42.9459,100.0,thermal_prone
1104069010013,451.4,127.06825374606562,37.554692743681706,8.6969,8.6969,0.0,0.0,0.0,0.0,8.6969,100.0,8.6969,100.0,thermal_prone
1104069010010,588.1,127.06954952972656,37.55497243263847,28.6947,28.6947,27.277,15.4226,0.0,0.0,1.4177,4.94,13.2721,46.25,thermal_robust
1104069010101,520.4,127.07052706439416,37.55570543195329,26.7331,26.7331,26.6097,14.5634,0.0,0.0,0.1234,0.46,12.1697,45.52,thermal_robust
1104069010102,442.2,127.06993672903748,37.556382807591,26.2455,26.2455,26.0766,0.0,0.0,0.0,0.1689,0.64,26.2455,100.0,thermal_prone
1104069010201,431.0,127.06909532832452,37.55254899944965,43.1308,43.1308,42.1092,23.2949,0.0,0.0,1.0216,2.37,19.8359,45.99,thermal_robust
1104069010202,12.9,127.06940521474232,37.55322151091737,36.0013,36.0013,33.2162,22.7646,0.0,0.0,2.7851,7.74,13.2367,36.77,thermal_robust
1104069020001,3.1,127.06317395117595,37.548861892649064,75.2952,75.2952,71.8563,0.0,0.0,0.0,3.4389,4.57,75.2952,100.0,thermal_prone
1104069020004,57.5,127.064481638324,37.54961793437435,70.4663,70.4663,67.6933,0.0,0.0,0.0,2.773,3.94,70.4663,100.0,thermal_prone
1104069020005,718.1,127.0555894368475,37.55049707659016,116.6698,116.6698,79.7282,1.0,0.0,0.0,36.9416,31.66,115.6698,99.14,moderate
1104069020002,13.8,127.06604485826934,37.54939208715305,65.6067,65.6067,62.766,0.0,0.0,0.0,2.8407,4.33,65.6067,100.0,thermal_prone
1104069020003,11.6,127.06641868350016,37.548709470181954,66.7481,66.7481,61.1043,0.0,0.0,0.0,5.6438,8.46,66.7481,100.0,thermal_prone
1104070010004,1294.9,127.0579559419022,37.56175629449497,48.295,48.295,12.2859,7.6087,0.0,0.0,36.0091,74.56,40.6863,84.25,moderate
1104070010001,487.3,127.06962539732656,37.55898266721672,6.5054,6.5054,0.0,0.0,0.0,0.0,6.5054,100.0,6.5054,100.0,thermal_prone
1104070010003,71.6,127.06273411416711,37.561341428772984,24.461,24.461,12.2048,7.8701,0.0,0.0,12.2562,50.11,16.5909,67.83,thermal_robust
1104070010002,3818.8,127.061611014963,37.5560305110464,16.6937,16.6937,0.0,0.0,0.0,0.0,16.6937,100.0,16.6937,100.0,thermal_prone
1104070020025,325.9,127.05261164699836,37.56192079225632,91.4391,91.4391,11.6414,6.5203,0.0,0.0,79.7977,87.27,84.9188,92.87,moderate
1104070020022,591.7,127.05258837279548,37.56464841638034,72.9264,72.9264,11.7692,0.0,0.0,0.0,61.1572,83.86,72.9264,100.0,thermal_prone
1104070020023,263.7,127.05155091915891,37.565851651260125,73.4987,73.4987,11.5439,6.3795,0.0,0.0,61.9548,84.29,67.1192,91.32,moderate
1104070020020,408.4,127.05096766151456,37.56477170030061,86.9934,86.9934,11.4568,0.0,0.0,0.0,75.5366,86.83,86.9934,100.0,thermal_prone
1104070020021,433.5,127.05385569915816,37.56172160461722,88.97,88.97,11.8086,6.3496,0.0,0.0,77.1614,86.73,82.6204,92.86,moderate
1104070020008,161.4,127.05424616766184,37.56122007754328,82.8057,82.8057,11.815,7.0388,0.0,0.0,70.9907,85.73,75.7669,91.5,moderate
1104070020009,1037.7,127.05380883670446,37.562875585167546,85.6184,85.6184,11.9769,7.0723,0.0,0.0,73.6415,86.01,78.5461,91.74,moderate
1104070020016,240.5,127.04891735006078,37.56626638827937,67.144,67.144,0.0,0.0,0.0,0.0,67.144,100.0,67.144,100.0,thermal_prone
1104070020017,251.5,127.0553448900619,37.56374117193607,73.2577,73.2577,12.1549,7.1771,0.0,0.0,61.1028,83.41,66.0806,90.2,moderate
1104070020014,224.6,127.05194799309656,37.563097776110766,105.2554,105.2554,11.617,6.6988,0.0,0.0,93.6384,88.96,98.5566,93.64,moderate
1104070020015,241.6,127.04869600665224,37.56716415066661,67.144,67.144,0.0,0.0,0.0,0.0,67.144,100.0,67.144,100.0,thermal_prone
1104070020012,706.1,127.05324724329776,37.56588122274947,75.171,75.171,11.7643,0.0,0.0,0.0,63.4067,84.35,75.171,100.0,thermal_prone
1104070020013,200.1,127.05483842577344,37.5625071825331,81.4516,81.4516,12.0317,7.1517,0.0,0.0,69.4199,85.23,74.2999,91.22,moderate
1104070020010,545.0,127.05181080807814,37.5637762534071,83.4387,83.4387,11.5866,0.0,0.0,0.0,71.8521,86.11,83.4387,100.0,thermal_prone
1104070020011,292.9,127.05465724598812,37.56438940534661,77.481,77.481,12.0336,0.0,0.0,0.0,65.4474,84.47,77.481,100.0,thermal_prone
1104070020024,418.2,127.04963652547644,37.56524203744664,88.4012,88.4012,11.2461,0.0,0.0,0.0,77.1551,87.28,88.4012,100.0,thermal_prone
1104070020019,498.5,127.0449322850117,37.570564933388845,44.4975,44.4975,0.0,0.0,0.0,0.0,44.4975,100.0,44.4975,100.0,thermal_prone
1104070020018,474.6,127.05139423127338,37.56678973729973,58.6246,58.6246,11.3725,0.0,0.0,0.0,47.2521,80.6,58.6246,100.0,thermal_prone
1104070020001,975.6,127.0505513406721,37.56696936908715,64.3835,64.3835,11.4629,0.0,0.0,0.0,52.9206,82.2,64.3835,100.0,thermal_prone
1104070020006,373.3,127.04972286494348,37.56817235989377,45.3132,45.3132,7.5192,0.0,0.0,0.0,37.794,83.41,45.3132,100.0,thermal_prone
1104070020007,655.6,127.05034403149574,37.563851692546926,94.363,94.363,11.2637,0.0,0.0,0.0,83.0993,88.06,94.363,100.0,thermal_prone
1104070020004,196.0,127.05331734403715,37.5643291580201,92.8714,92.8714,11.8829,0.0,0.0,0.0,80.9885,87.2,92.8714,100.0,thermal_prone
1104070020005,441.8,127.0532749036714,37.5634672511278,92.9755,92.9755,11.8848,6.9488,0.0,0.0,81.0907,87.22,86.0267,92.53,moderate
1104070020002,470.5,127.05284955671382,37.56289340175349,99.0419,99.0419,11.6942,0.0,0.0,0.0,87.3477,88.19,99.0419,100.0,thermal_prone
1104070020003,622.1,127.053103382476,37.55646485367276,54.5873,54.5873,7.1989,0.0,0.0,0.0,47.3884,86.81,54.5873,100.0,thermal_prone
1104070020301,124.4,127.05546235420348,37.56317227371194,68.6973,68.6973,12.2043,7.1028,0.0,0.0,56.493,82.23,61.5945,89.66,moderate
1104071010001,443.2,127.0311783635082,37.56732357580982,184.7841,184.7841,148.1701,48.5506,0.0,0.0,36.614,19.81,136.2335,73.73,thermal_robust
1104071010002,752.6,127.03308384741392,37.567178012820854,185.0753,185.0753,149.7812,55.5798,0.0,0.0,35.2941,19.07,129.4955,69.97,thermal_robust
1104071010201,291.8,127.03135204853484,37.56742357798932,184.7841,184.7841,148.1701,48.5506,0.0,0.0,36.614,19.81,136.2335,73.73,thermal_robust
1104071010303,264.8,127.03077049727594,37.56932922619286,142.7768,142.7768,115.3424,40.7598,0.0,0.0,27.4344,19.21,102.017,71.45,thermal_robust
1104071010302,668.8,127.03136461783072,37.56819839191567,150.2258,150.2258,123.4654,40.4019,0.0,0.0,26.7604,17.81,109.8239,73.11,thermal_robust
1104071010305,181.4,127.03077594245455,37.568628788020895,148.0938,148.0938,121.3708,41.3748,0.0,0.0,26.723,18.04,106.719,72.06,thermal_robust
1104071010304,482.4,127.03216768970626,37.568728817844274,157.9991,157.9991,129.4187,39.8314,0.0,0.0,28.5804,18.09,118.1677,74.79,thermal_robust
1104071010307,401.0,127.03198709401968,37.569554162518656,142.2659,142.2659,114.7769,37.8935,0.0,0.0,27.489,19.32,104.3724,73.36,thermal_robust
1104071010306,2.3,127.03327816551992,37.56880007781599,161.8329,161.8329,134.8304,36.1581,0.0,0.0,27.0025,16.69,125.6748,77.66,thermal_robust
1104071010301,48.5,127.0327625957592,37.56906690858593,154.4703,154.4703,128.3659,35.3763,0.0,0.0,26.1044,16.9,119.094,77.1,thermal_robust
1104071020001,338.6,127.02696100106976,37.57042537779117,97.0397,97.0397,77.3352,30.943,0.0,0.0,19.7045,20.31,66.0967,68.11,thermal_robust
1104071020002,7.2,127.02776503358166,37.56759788424431,150.2821,150.2821,84.8628,30.7992,0.0,0.0,65.4193,43.53,119.4829,79.51,thermal_robust
1104071020003,49.2,127.0247032750856,37.56790615085938,80.5509,80.5509,54.6997,30.0495,0.0,0.0,25.8512,32.09,50.5014,62.7,thermal_robust
1104071020103,7.4,127.02489871139753,37.57037003377156,81.1332,81.1332,64.9581,30.2821,0.0,0.0,16.1751,19.94,50.8511,62.68,thermal_robust
1104071020101,429.1,127.02386863909584,37.56874993357245,93.7403,93.7403,69.582,33.1822,0.0,0.0,24.1583,25.77,60.5581,64.6,thermal_robust
1104071020106,760.8,127.02444129850409,37.569575438615125,86.9511,86.9511,66.3589,30.4071,0.0,0.0,20.5922,23.68,56.544,65.03,thermal_robust
1104071020104,1166.9,127.02499538584732,37.568548019656546,104.2097,104.2097,80.4661,33.7556,0.0,0.0,23.7436,22.78,70.4541,67.61,thermal_robust
1104071020105,2194.0,127.02380472007124,37.570280442622746,75.8132,75.8132,62.3044,29.9985,0.0,0.0,13.5088,17.82,45.8147,60.43,thermal_robust
1104071020102,472.7,127.02556790304538,37.5696126476793,103.595,103.595,79.36,33.7353,0.0,0.0,24.235,23.39,69.8597,67.44,thermal_robust
1104071020204,1852.1,127.0282697605273,37.56871716099635,129.6079,129.6079,88.4563,35.34,0.0,0.0,41.1516,31.75,94.2679,72.73,thermal_robust
1104071020205,796.5,127.02915798200677,37.56823833465614,119.0257,119.0257,69.0728,30.4758,0.0,0.0,49.9529,41.97,88.5499,74.4,thermal_robust
1104071020202,330.3,127.0285879184304,37.56760165980986,143.9354,143.9354,77.3819,30.5952,0.0,0.0,66.5535,46.24,113.3402,78.74,thermal_robust
1104071020203,201.4,127.0285810624924,37.569326957306394,126.3947,126.3947,98.1009,38.3221,0.0,0.0,28.2938,22.39,88.0726,69.68,thermal_robust
1104071020201,57.3,127.0296533678224,37.56743256778422,165.5147,165.5147,70.5274,30.5287,0.0,0.0,94.9873,57.39,134.986,81.56,moderate
1104071020208,293.0,127.02674867545284,37.567884599966966,126.458,126.458,90.9504,30.4358,0.0,0.0,35.5076,28.08,96.0222,75.93,thermal_robust
1104071020206,2107.2,127.02677495731793,37.56923739775433,113.9377,113.9377,78.775,32.3017,0.0,0.0,35.1627,30.86,81.636,71.65,thermal_robust
1104071020207,3.9,127.02979216766666,37.56887604779891,137.5904,137.5904,77.0299,33.4532,0.0,0.0,60.5605,44.02,104.1372,75.69,thermal_robust
1104071030001,7217.6,127.0268027182717,37.5661029567738,148.5089,148.5089,126.5693,45.7737,0.0,0.0,21.9396,14.77,102.7352,69.18,thermal_robust
1104071040002,626.7,127.03379690707618,37.56588186633499,205.6745,205.6745,163.7015,59.0674,0.0,0.0,41.973,20.41,146.6071,71.28,thermal_robust
1104071040003,832.8,127.03214753815216,37.56401519467928,216.6321,216.6321,170.5891,59.8613,0.0,0.0,46.043,21.25,156.7708,72.37,thermal_robust
1104071040008,368.6,127.03101094143204,37.56620238218801,196.8129,196.8129,158.445,55.6422,0.0,0.0,38.3679,19.49,141.1707,71.73,thermal_robust
1104071040009,1213.8,127.03551060084251,37.56527015164402,209.7211,209.7211,161.0286,62.3991,0.0,0.0,48.6925,23.22,147.322,70.25,thermal_robust
1104071040010,1149.1,127.0334035702369,37.564165386748336,215.8875,215.8875,168.9565,0.0,0.0,0.0,46.931,21.74,215.8875,100.0,thermal_prone
1104071040011,35.0,127.0345199055517,37.56335174576866,222.1222,222.1222,170.0125,67.3804,0.0,0.0,52.1097,23.46,154.7418,69.67,thermal_robust
1104071040004,101.6,127.03374403113526,37.563108455887864,225.2355,225.2355,172.1033,69.6469,0.0,0.0,53.1322,23.59,155.5886,69.08,thermal_robust
1104071040005,447.7,127.03180193075244,37.56575649147055,204.5393,204.5393,163.7995,59.4283,0.0,0.0,40.7398,19.92,145.111,70.95,thermal_robust
1104071040006,963.9,127.03303514496216,37.5650846181552,212.6414,212.6414,169.7273,62.7301,0.0,0.0,42.9141,20.18,149.9113,70.5,thermal_robust
1104071040007,595.4,127.03088312329928,37.56462061046357,208.7048,208.7048,165.335,0.0,0.0,0.0,43.3698,20.78,208.7048,100.0,thermal_prone
1104071040001,2385.9,127.03536267387273,37.56282187107659,223.9376,223.9376,166.6723,65.2841,0.0,0.0,57.2653,25.57,158.6535,70.85,thermal_robust
1104071040301,67.7,127.0349663634146,37.564650851821995,211.2036,211.2036,165.0334,62.6645,0.0,0.0,46.1702,21.86,148.5391,70.33,thermal_robust
1104071040302,12.0,127.03490296039104,37.56423681388347,217.995,217.995,168.4471,65.4025,0.0,0.0,49.5479,22.73,152.5925,70.0,thermal_robust
1104072010013,242.6,127.02187449656849,37.55204908124914,222.4049,222.4049,152.3189,0.0,0.0,0.0,70.086,31.51,222.4049,100.0,thermal_prone
1104072010012,61.8,127.0198426587487,37.55013248904789,206.1587,206.1587,142.0249,0.0,0.0,0.0,64.1338,31.11,206.1587,100.0,thermal_prone
1104072010015,94.1,127.0207315842642,37.55112865804376,214.6007,214.6007,152.8396,0.0,0.0,0.0,61.7611,28.78,214.6007,100.0,thermal_prone
1104072010014,279.0,127.02474938773568,37.54984138050863,214.6692,214.6692,137.7842,0.0,0.0,0.0,76.885,35.82,214.6692,100.0,thermal_prone
1104072010017,4.5,127.0213745939654,37.55053807490552,213.0341,213.0341,154.7618,0.0,0.0,0.0,58.2723,27.35,213.0341,100.0,thermal_prone
1104072010016,1364.6,127.02107754797548,37.55240321114866,222.4049,222.4049,152.3189,0.0,0.0,0.0,70.086,31.51,222.4049,100.0,thermal_prone
1104072010009,265.5,127.02386725804055,37.5483998714945,224.2764,224.2764,118.8472,0.0,0.0,0.0,105.4292,47.01,224.2764,100.0,thermal_prone
1104072010008,543.5,127.02014673776044,37.553024726280206,230.2287,230.2287,156.3827,0.0,0.0,0.0,73.846,32.08,230.2287,100.0,thermal_prone
1104072010001,30.0,127.02309389298506,37.549575742791234,211.0862,211.0862,140.3344,0.0,0.0,0.0,70.7518,33.52,211.0862,100.0,thermal_prone
1104072010002,147.1,127.02529349150674,37.54911287863538,222.403,222.403,135.6763,0.0,0.0,0.0,86.7267,39.0,222.403,100.0,thermal_prone
1104072010003,840.6,127.02183328322418,37.5489485882012,212.2359,212.2359,154.8506,0.0,0.0,0.0,57.3853,27.04,212.2359,100.0,thermal_prone
1104072010004,1671.9,127.0200549940723,37.55134857960758,208.1873,208.1873,148.8493,0.0,0.0,0.0,59.338,28.5,208.1873,100.0,thermal_prone
1104072010005,190.3,127.02244252006516,37.55149329118439,224.1073,224.1073,146.4926,0.0,0.0,0.0,77.6147,34.63,224.1073,100.0,thermal_prone
1104072010006,1067.9,127.02043780757546,37.548658687573,209.359,209.359,153.855,0.0,0.0,0.0,55.504,26.51,209.359,100.0,thermal_prone
1104072010007,250.9,127.02326580898784,37.55039230623071,219.3785,219.3785,140.8386,0.0,0.0,0.0,78.5399,35.8,219.3785,100.0,thermal_prone
1104072010011,116.2,127.02399803976058,37.54988714937002,214.6541,214.6541,140.2382,0.0,0.0,0.0,74.4159,34.67,214.6541,100.0,thermal_prone
1104072010010,9.6,127.02351758963304,37.54903294051368,212.8488,212.8488,139.2663,0.0,0.0,0.0,73.5825,34.57,212.8488,100.0,thermal_prone
1104072010101,796.8,127.02371727776178,37.55145709932784,226.4409,226.4409,134.6816,11.2501,0.0,0.0,91.7593,40.52,215.1908,95.03,moderate
1104072010103,474.8,127.02526787794508,37.550492225077434,239.4023,239.4023,133.2464,0.0,0.0,0.0,106.1559,44.34,239.4023,100.0,thermal_prone
1104072010102,337.3,127.02430451174448,37.55105671600109,205.2691,205.2691,127.9997,0.0,0.0,0.0,77.2694,37.64,205.2691,100.0,thermal_prone
1104072010104,754.5,127.0247510320084,37.55187092654659,226.4409,226.4409,134.6816,11.2501,0.0,0.0,91.7593,40.52,215.1908,95.03,moderate
1104072010202,277.5,127.02289850821435,37.55129688466414,229.1205,229.1205,142.6467,11.1406,0.0,0.0,86.4738,37.74,217.9799,95.14,moderate
1104072010201,599.5,127.02318044971504,37.55194596282645,228.4508,228.4508,140.391,11.2883,0.0,0.0,88.0598,38.55,217.1625,95.06,moderate
1104072010301,284.8,127.02298606835232,37.55279586664068,228.4508,228.4508,140.391,11.2883,0.0,0.0,88.0598,38.55,217.1625,95.06,moderate
1104072010302,409.2,127.02172430537888,37.55296218275816,226.2012,226.2012,149.1475,0.0,0.0,0.0,77.0537,34.06,226.2012,100.0,thermal_prone
1104072010401,53.7,127.02050705052731,37.549436423107494,203.9842,203.9842,145.3828,0.0,0.0,0.0,58.6014,28.73,203.9842,100.0,thermal_prone
1104072010402,609.3,127.0208469955002,37.55034138074991,209.9959,209.9959,154.3051,0.0,0.0,0.0,55.6908,26.52,209.9959,100.0,thermal_prone
1104072010501,1621.0,127.0219579071938,37.54988382370919,214.9695,214.9695,148.3646,0.0,0.0,0.0,66.6049,30.98,214.9695,100.0,thermal_prone
1104072010502,3.1,127.02184878157465,37.55085086357909,213.0341,213.0341,154.7618,0.0,0.0,0.0,58.2723,27.35,213.0341,100.0,thermal_prone
1104072020005,273.9,127.0188200426055,37.55125706935231,200.6119,200.6119,134.1738,0.0,0.0,0.0,66.4381,33.12,200.6119,100.0,thermal_prone
1104072020002,1352.1,127.01615877107584,37.551132886361856,134.601,134.601,80.3052,12.4495,0.0,0.0,54.2958,40.34,122.1515,90.75,moderate
1104072020003,807.2,127.01857972926584,37.55350176490441,212.7235,212.7235,136.5168,0.0,0.0,0.0,76.2067,35.82,212.7235,100.0,thermal_prone
1104072020001,40.9,127.01867200716352,37.54912686669962,194.8719,194.8719,136.6131,0.0,0.0,0.0,58.2588,29.9,194.8719,100.0,thermal_prone
1104072020103,475.4,127.01538950432332,37.5500795846688,172.2862,172.2862,114.0609,12.3734,0.0,0.0,58.2253,33.8,159.9128,92.82,moderate
1104072020101,601.0,127.01632545113536,37.54885190779854,190.4266,190.4266,129.0535,12.6649,0.0,0.0,61.3731,32.23,177.7617,93.35,moderate
1104072020106,442.7,127.01587565082414,37.549453580121686,162.919,162.919,114.385,12.6694,0.0,0.0,48.534,29.79,150.2496,92.22,moderate
1104072020107,15.7,127.01583165114847,37.55083273828977,139.0213,139.0213,85.3993,12.4888,0.0,0.0,53.622,38.57,126.5325,91.02,moderate
1104072020104,19.5,127.01652780969722,37.551170150038345,127.7816,127.7816,76.71,12.3879,0.0,0.0,51.0716,39.97,115.3937,90.31,moderate
1104072020105,327.9,127.016525873988,37.55005755054192,151.0106,151.0106,100.482,12.6078,0.0,0.0,50.5286,33.46,138.4028,91.65,moderate
1104072020102,286.5,127.0175569771744,37.54942961725019,165.341,165.341,115.4199,12.5409,0.0,0.0,49.9211,30.19,152.8001,92.42,moderate
1104072020201,506.7,127.01794895634583,37.5503416898379,183.4773,183.4773,121.682,12.055,0.0,0.0,61.7953,33.68,171.4223,93.43,moderate
1104072020402,1289.1,127.01880514732446,37.55484538103696,223.5954,223.5954,144.805,3.9644,0.0,0.0,78.7904,35.24,219.631,98.23,moderate
1104072020403,337.8,127.0177580199027,37.55573513037794,198.5615,198.5615,129.8415,3.9643,0.0,0.0,68.72,34.61,194.5972,98.0,moderate
1104072020401,1026.5,127.01930126470208,37.55609782774684,215.7248,215.7248,134.9684,3.9424,0.0,0.0,80.7564,37.43,211.7824,98.17,moderate
1104072020404,637.1,127.0176909347866,37.55464981262753,198.5615,198.5615,129.8415,3.9643,0.0,0.0,68.72,34.61,194.5972,98.0,moderate
1104073020002,445.4,127.01045001900552,37.540344568741965,93.9967,93.9967,53.8573,2.9824,0.0,0.0,40.1394,42.7,91.0143,96.83,moderate
1104073020003,824.6,127.01544766837632,37.54458012674341,169.6479,169.6479,93.568,1.0,0.0,0.0,76.0799,44.85,168.6479,99.41,thermal_prone
1104073020102,974.7,127.01043213727355,37.54190535365349,105.2335,105.2335,55.5967,2.9898,0.0,0.0,49.6368,47.17,102.2437,97.16,moderate
1104073020103,14.9,127.00935531041956,37.54219067642679,82.7179,82.7179,46.7906,2.9431,0.0,0.0,35.9273,43.43,79.7748,96.44,moderate
1104073020101,698.9,127.0100412174239,37.54154963480071,101.045,101.045,54.518,2.9845,0.0,0.0,46.527,46.05,98.0605,97.05,moderate
1104073020202,95.3,127.01265973523692,37.54345956902242,125.4226,125.4226,65.5512,7.9722,0.0,0.0,59.8714,47.74,117.4504,93.64,moderate
1104073020203,281.7,127.01199974756794,37.54331070864025,111.9769,111.9769,59.7754,7.9209,0.0,0.0,52.2015,46.62,104.056,92.93,moderate
1104073020201,553.9,127.01114190867692,37.542514899821086,106.543,106.543,58.6667,7.9488,0.0,0.0,47.8763,44.94,98.5942,92.54,moderate
